Raw Gaze R,Raw Gaze L,Gaze Mid X,Gaze Mid Y,Time
|Point2d(x=0.015741, y=0.493528)|,|Point2d(x=0.003887, y=0.520129)|,0.009814269025810063,0.5068286657333374,1580609988.981907
|Point2d(x=0.016569, y=0.497299)|,|Point2d(x=0.006904, y=0.519801)|,0.011736322659999132,0.5085498839616776,1580609988.992295
|Point2d(x=0.008370, y=0.507345)|,|Point2d(x=0.007558, y=0.524605)|,0.007963761920109391,0.5159748792648315,1580609989.004029
|Point2d(x=0.008409, y=0.505568)|,|Point2d(x=0.009319, y=0.518812)|,0.008864092640578747,0.5121896862983704,1580609989.014925
|Point2d(x=0.010415, y=0.502289)|,|Point2d(x=0.011747, y=0.523354)|,0.011081039905548096,0.5128215849399567,1580609989.025658
|Point2d(x=0.019015, y=0.474265)|,|Point2d(x=0.015987, y=0.520960)|,0.017500795423984528,0.49761268496513367,1580609989.037191
|Point2d(x=0.020446, y=0.412790)|,|Point2d(x=0.009377, y=0.461876)|,0.014911611564457417,0.4373326301574707,1580609989.048493
|Point2d(x=0.027672, y=0.278210)|,|Point2d(x=0.013882, y=0.327230)|,0.02077666111290455,0.3027201294898987,1580609989.059034
|Point2d(x=0.020236, y=0.151524)|,|Point2d(x=0.011795, y=0.284301)|,0.016015728004276752,0.21791259944438934,1580609989.07066
|Point2d(x=0.022652, y=0.105306)|,|Point2d(x=0.026882, y=0.195322)|,0.02476735319942236,0.15031420066952705,1580609989.081791
|Point2d(x=0.021588, y=0.069096)|,|Point2d(x=0.027627, y=0.163603)|,0.024607377126812935,0.11634969711303711,1580609989.092286
|Point2d(x=0.028537, y=0.076818)|,|Point2d(x=0.031719, y=0.160171)|,0.03012782894074917,0.11849461868405342,1580609989.103993
|Point2d(x=0.030851, y=0.071982)|,|Point2d(x=0.032165, y=0.160031)|,0.031507846899330616,0.11600637063384056,1580609989.115028
|Point2d(x=0.034060, y=0.067598)|,|Point2d(x=0.036825, y=0.148758)|,0.03544227220118046,0.10817825794219971,1580609989.12542
|Point2d(x=0.032558, y=0.065641)|,|Point2d(x=0.035956, y=0.146819)|,0.03425711393356323,0.10623012855648994,1580609989.13732
|Point2d(x=0.029868, y=0.071337)|,|Point2d(x=0.038239, y=0.151413)|,0.034053653478622437,0.11137465015053749,1580609989.148361
|Point2d(x=0.029852, y=0.069301)|,|Point2d(x=0.039023, y=0.149485)|,0.03443725220859051,0.10939276590943336,1580609989.158863
|Point2d(x=0.035786, y=0.076708)|,|Point2d(x=0.040752, y=0.152860)|,0.03826921246945858,0.11478428915143013,1580609989.170435
|Point2d(x=0.042747, y=0.079546)|,|Point2d(x=0.039913, y=0.150001)|,0.04133009351789951,0.11477377638220787,1580609989.181525
|Point2d(x=0.039647, y=0.081477)|,|Point2d(x=0.040615, y=0.147657)|,0.04013108089566231,0.11456691846251488,1580609989.192037
|Point2d(x=0.036805, y=0.092853)|,|Point2d(x=0.036613, y=0.148762)|,0.036709148436784744,0.12080751359462738,1580609989.203794
|Point2d(x=0.031188, y=0.079738)|,|Point2d(x=0.036640, y=0.152577)|,0.033914048224687576,0.1161574013531208,1580609989.214801
|Point2d(x=0.029722, y=0.071635)|,|Point2d(x=0.034773, y=0.153806)|,0.032247613184154034,0.11272059008479118,1580609989.225496
|Point2d(x=0.035928, y=0.065425)|,|Point2d(x=0.035230, y=0.151630)|,0.035578520968556404,0.10852765664458275,1580609989.237234
|Point2d(x=0.036885, y=0.065485)|,|Point2d(x=0.033823, y=0.149535)|,0.03535397723317146,0.10750994086265564,1580609989.248325
|Point2d(x=0.037332, y=0.069519)|,|Point2d(x=0.033240, y=0.146856)|,0.035285891965031624,0.10818757489323616,1580609989.258811
|Point2d(x=0.035261, y=0.058747)|,|Point2d(x=0.036525, y=0.145630)|,0.03589272499084473,0.10218816436827183,1580609989.270387
|Point2d(x=0.034916, y=0.047613)|,|Point2d(x=0.025865, y=0.129228)|,0.030390607193112373,0.08842003159224987,1580609989.281502
|Point2d(x=0.028979, y=0.029477)|,|Point2d(x=0.019452, y=0.114126)|,0.0242156945168972,0.07180175837129354,1580609989.292138
|Point2d(x=0.017714, y=0.014811)|,|Point2d(x=0.016308, y=0.107745)|,0.017010977491736412,0.06127776391804218,1580609989.30362
|Point2d(x=0.014298, y=0.020045)|,|Point2d(x=0.009730, y=0.106797)|,0.01201409287750721,0.0634212214499712,1580609989.314954
|Point2d(x=0.015879, y=0.019910)|,|Point2d(x=0.008884, y=0.110659)|,0.012381536420434713,0.0652847122400999,1580609989.325373
|Point2d(x=0.022644, y=0.028281)|,|Point2d(x=0.008958, y=0.112785)|,0.01580089097842574,0.07053294684737921,1580609989.33726
|Point2d(x=0.021156, y=0.024881)|,|Point2d(x=0.021873, y=0.112722)|,0.021514559164643288,0.06880116648972034,1580609989.348165
|Point2d(x=0.018578, y=0.022594)|,|Point2d(x=0.021350, y=0.110264)|,0.019964030012488365,0.06642891373485327,1580609989.359014
|Point2d(x=0.014454, y=0.008482)|,|Point2d(x=0.019073, y=0.109756)|,0.016763515770435333,0.05911908857524395,1580609989.370384
|Point2d(x=0.020872, y=0.010352)|,|Point2d(x=0.017465, y=0.109474)|,0.019168676808476448,0.05991290044039488,1580609989.381299
|Point2d(x=0.019448, y=0.012853)|,|Point2d(x=0.019227, y=0.114443)|,0.019337736070156097,0.06364819686859846,1580609989.392169
|Point2d(x=0.019437, y=0.027575)|,|Point2d(x=0.021511, y=0.114033)|,0.020474199205636978,0.07080390769988298,1580609989.40348
|Point2d(x=0.010042, y=0.033111)|,|Point2d(x=0.022258, y=0.118352)|,0.01614994090050459,0.07573138177394867,1580609989.414535
|Point2d(x=0.011284, y=0.036971)|,|Point2d(x=0.023064, y=0.120183)|,0.01717378804460168,0.07857690751552582,1580609989.425349
|Point2d(x=0.011258, y=0.024482)|,|Point2d(x=0.022971, y=0.123420)|,0.017114236019551754,0.07395078707486391,1580609989.4373
|Point2d(x=0.019766, y=0.018624)|,|Point2d(x=0.017426, y=0.129428)|,0.018596040084958076,0.07402601838111877,1580609989.447914
|Point2d(x=0.022684, y=0.018818)|,|Point2d(x=0.017510, y=0.124924)|,0.02009675558656454,0.07187084015458822,1580609989.45842
|Point2d(x=0.024626, y=0.032716)|,|Point2d(x=0.017928, y=0.123019)|,0.02127708215266466,0.07786723971366882,1580609989.470083
|Point2d(x=0.009368, y=0.030218)|,|Point2d(x=0.015885, y=0.126363)|,0.012626624200493097,0.07829072047024965,1580609989.481168
|Point2d(x=0.009481, y=0.024619)|,|Point2d(x=0.013470, y=0.130219)|,0.011475544422864914,0.07741924282163382,1580609989.492113
|Point2d(x=0.008861, y=0.024088)|,|Point2d(x=0.016514, y=0.136922)|,0.012687265872955322,0.08050485793501139,1580609989.503583
|Point2d(x=0.006823, y=0.028420)|,|Point2d(x=0.018321, y=0.128702)|,0.01257167081348598,0.07856106851249933,1580609989.514752
|Point2d(x=0.005881, y=0.029434)|,|Point2d(x=0.019290, y=0.128235)|,0.012585316551849246,0.07883447781205177,1580609989.525203
|Point2d(x=0.004673, y=0.022226)|,|Point2d(x=0.017455, y=0.116324)|,0.01106444955803454,0.06927486974745989,1580609989.537027
|Point2d(x=0.012571, y=0.018196)|,|Point2d(x=0.016907, y=0.107017)|,0.014738991856575012,0.06260636262595654,1580609989.548089
|Point2d(x=0.010218, y=0.013172)|,|Point2d(x=0.017517, y=0.102977)|,0.013867087662220001,0.058074121829122305,1580609989.558795
|Point2d(x=0.012671, y=0.022817)|,|Point2d(x=0.016146, y=0.108999)|,0.014408455230295658,0.06590823270380497,1580609989.570328
|Point2d(x=0.019064, y=0.019526)|,|Point2d(x=0.023717, y=0.116498)|,0.021390450187027454,0.06801232416182756,1580609989.581218
|Point2d(x=0.019357, y=0.027548)|,|Point2d(x=0.023662, y=0.119116)|,0.021509738638997078,0.07333201356232166,1580609989.591873
|Point2d(x=0.024591, y=0.022559)|,|Point2d(x=0.024384, y=0.113946)|,0.024487825110554695,0.06825223844498396,1580609989.603847
|Point2d(x=0.021110, y=0.031102)|,|Point2d(x=0.020218, y=0.107130)|,0.02066418807953596,0.06911605969071388,1580609989.614537
|Point2d(x=0.022149, y=0.021301)|,|Point2d(x=0.021506, y=0.107956)|,0.021827640011906624,0.06462857406586409,1580609989.625358
|Point2d(x=0.009405, y=0.024533)|,|Point2d(x=0.024779, y=0.113167)|,0.01709180511534214,0.06884994730353355,1580609989.636858
|Point2d(x=0.013120, y=0.027449)|,|Point2d(x=0.022713, y=0.123478)|,0.01791643723845482,0.0754636013880372,1580609989.647883
|Point2d(x=0.013632, y=0.031789)|,|Point2d(x=0.020294, y=0.120284)|,0.01696272613480687,0.07603656500577927,1580609989.658432
|Point2d(x=0.016087, y=0.022882)|,|Point2d(x=0.016999, y=0.118174)|,0.016543017700314522,0.07052796054631472,1580609989.670036
|Point2d(x=0.012561, y=0.011890)|,|Point2d(x=0.012245, y=0.111401)|,0.01240277849137783,0.061645906418561935,1580609989.681292
|Point2d(x=0.012171, y=0.019227)|,|Point2d(x=0.010898, y=0.113889)|,0.01153443194925785,0.06655820924788713,1580609989.691857
|Point2d(x=0.003600, y=0.009701)|,|Point2d(x=0.010163, y=0.115654)|,0.0068812769604846835,0.06267780670896173,1580609989.703445
|Point2d(x=0.007773, y=0.009848)|,|Point2d(x=0.013877, y=0.122469)|,0.01082505751401186,0.0661586420610547,1580609989.71431
|Point2d(x=0.001552, y=-0.000843)|,|Point2d(x=0.012857, y=0.116537)|,0.007204453286249191,0.05784682501689531,1580609989.725395
|Point2d(x=0.005755, y=-0.000317)|,|Point2d(x=0.011189, y=0.114508)|,0.008472051937133074,0.05709577808738686,1580609989.736743
|Point2d(x=0.002328, y=-0.003129)|,|Point2d(x=0.008690, y=0.104646)|,0.005509291426278651,0.05075875436887145,1580609989.747807
|Point2d(x=0.003565, y=-0.004287)|,|Point2d(x=0.007576, y=0.104811)|,0.005570656270720065,0.05026216618716717,1580609989.758415
|Point2d(x=-0.006024, y=-0.014468)|,|Point2d(x=0.008715, y=0.106384)|,0.0013452430721372366,0.04595811665058136,1580609989.770015
|Point2d(x=-0.007791, y=-0.014628)|,|Point2d(x=0.011497, y=0.110619)|,0.0018526723142713308,0.04799550166353583,1580609989.7811
|Point2d(x=-0.007112, y=-0.012420)|,|Point2d(x=0.012100, y=0.107652)|,0.002494156826287508,0.04761576931923628,1580609989.791568
|Point2d(x=-0.004190, y=0.010644)|,|Point2d(x=0.011082, y=0.110479)|,0.003445863490924239,0.06056152516975999,1580609989.803456
|Point2d(x=-0.008164, y=-0.003783)|,|Point2d(x=0.012592, y=0.109662)|,0.0022141393274068832,0.05293975421227515,1580609989.81438
|Point2d(x=-0.005896, y=-0.005436)|,|Point2d(x=0.013017, y=0.115989)|,0.0035604059230536222,0.055276401340961456,1580609989.824868
|Point2d(x=-0.001149, y=-0.013766)|,|Point2d(x=0.012329, y=0.112422)|,0.0055900898296386,0.04932776419445872,1580609989.836646
|Point2d(x=0.003060, y=-0.002223)|,|Point2d(x=0.007636, y=0.106936)|,0.005347716971300542,0.052356304600834846,1580609989.848103
|Point2d(x=0.001727, y=0.004256)|,|Point2d(x=0.003674, y=0.105345)|,0.0027008135220967233,0.05480061122216284,1580609989.857851
|Point2d(x=0.005431, y=0.000226)|,|Point2d(x=0.004708, y=0.105451)|,0.005069621605798602,0.052838651899946854,1580609989.870074
|Point2d(x=0.009985, y=0.009980)|,|Point2d(x=0.008903, y=0.107037)|,0.009444151539355516,0.05850850651040673,1580609989.88087
|Point2d(x=0.009344, y=0.004190)|,|Point2d(x=0.011384, y=0.100236)|,0.010364234447479248,0.05221269908361137,1580609989.891576
|Point2d(x=0.013744, y=0.015539)|,|Point2d(x=0.015249, y=0.097014)|,0.014496529940515757,0.05627667251974344,1580609989.903085
|Point2d(x=0.005850, y=0.013769)|,|Point2d(x=0.015444, y=0.098243)|,0.010647319722920656,0.05600575590506196,1580609989.914369
|Point2d(x=0.002367, y=0.016328)|,|Point2d(x=0.016641, y=0.102147)|,0.009504169458523393,0.05923777259886265,1580609989.925084
|Point2d(x=-0.012015, y=0.003940)|,|Point2d(x=0.013493, y=0.100602)|,0.0007391888648271561,0.05227105179801583,1580609989.936572
|Point2d(x=-0.015773, y=0.002808)|,|Point2d(x=0.013675, y=0.098265)|,-0.0010489718988537788,0.050536189461126924,1580609989.947663
|Point2d(x=-0.015526, y=0.003296)|,|Point2d(x=0.014273, y=0.102369)|,-0.0006268233992159367,0.052832639776170254,1580609989.958236
|Point2d(x=-0.008609, y=0.008539)|,|Point2d(x=0.012350, y=0.104026)|,0.001870619598776102,0.056282736361026764,1580609989.969511
|Point2d(x=0.000276, y=0.003744)|,|Point2d(x=0.007964, y=0.104138)|,0.004119837627513334,0.05394087405875325,1580609989.98095
|Point2d(x=0.002150, y=0.007254)|,|Point2d(x=0.006140, y=0.098633)|,0.004145288490690291,0.05294314096681774,1580609989.991143
|Point2d(x=-0.004099, y=0.006810)|,|Point2d(x=0.004865, y=0.099351)|,0.00038306950591504574,0.05308050336316228,1580609990.003144
|Point2d(x=-0.007199, y=0.004444)|,|Point2d(x=0.002084, y=0.108061)|,-0.002557501895353198,0.05625269305892289,1580609990.014053
|Point2d(x=-0.008624, y=-0.002608)|,|Point2d(x=0.002462, y=0.111651)|,-0.0030807332368567586,0.05452164157759398,1580609990.02475
|Point2d(x=-0.009035, y=-0.018383)|,|Point2d(x=0.005955, y=0.110545)|,-0.0015397046227008104,0.04608118627220392,1580609990.036426
|Point2d(x=-0.012453, y=-0.013493)|,|Point2d(x=0.008906, y=0.102905)|,-0.0017734128050506115,0.04470594692975283,1580609990.047391
|Point2d(x=-0.011261, y=-0.013592)|,|Point2d(x=0.007829, y=0.102711)|,-0.00171629898250103,0.044559406116604805,1580609990.05828
|Point2d(x=-0.006234, y=-0.005129)|,|Point2d(x=0.007697, y=0.104451)|,0.0007313424721360207,0.049660830525681376,1580609990.06969
|Point2d(x=-0.003761, y=-0.005915)|,|Point2d(x=0.009812, y=0.100689)|,0.003025486133992672,0.0473871910944581,1580609990.080742
|Point2d(x=-0.007281, y=-0.003279)|,|Point2d(x=0.012639, y=0.099884)|,0.002678775228559971,0.04830241540912539,1580609990.091331
|Point2d(x=0.008154, y=-0.002790)|,|Point2d(x=0.010659, y=0.098140)|,0.009406281635165215,0.047674788045696914,1580609990.10315
|Point2d(x=0.007559, y=0.005279)|,|Point2d(x=0.007581, y=0.102126)|,0.007570283254608512,0.05370263708755374,1580609990.114324
|Point2d(x=0.004059, y=0.004584)|,|Point2d(x=0.005031, y=0.099449)|,0.004545004107058048,0.052016691071912646,1580609990.124548
|Point2d(x=-0.016646, y=-0.006934)|,|Point2d(x=0.007100, y=0.098323)|,-0.004772794432938099,0.045694318134337664,1580609990.136327
|Point2d(x=0.012391, y=-0.008376)|,|Point2d(x=0.032977, y=0.081598)|,0.02268395572900772,0.03661073697730899,1580609990.147659
|Point2d(x=0.137734, y=-0.009242)|,|Point2d(x=0.053540, y=0.069294)|,0.09563683718442917,0.03002577554434538,1580609990.15787
|Point2d(x=0.284797, y=0.000962)|,|Point2d(x=0.171918, y=0.059989)|,0.22835757583379745,0.030475802574073896,1580609990.16973
|Point2d(x=0.391102, y=0.000521)|,|Point2d(x=0.464417, y=0.053588)|,0.42775972187519073,0.027054569887695834,1580609990.181098
|Point2d(x=0.526331, y=0.020413)|,|Point2d(x=0.522745, y=0.041288)|,0.5245380401611328,0.030850816518068314,1580609990.191094
|Point2d(x=0.580717, y=0.034737)|,|Point2d(x=0.556276, y=0.045656)|,0.5684966146945953,0.04019632376730442,1580609990.202953
|Point2d(x=0.596137, y=0.038661)|,|Point2d(x=0.592641, y=0.039475)|,0.5943889915943146,0.03906800039112568,1580609990.214175
|Point2d(x=0.593819, y=0.042346)|,|Point2d(x=0.591685, y=0.035506)|,0.5927519202232361,0.03892582654953003,1580609990.224543
|Point2d(x=0.594247, y=0.045180)|,|Point2d(x=0.601733, y=0.033061)|,0.5979897677898407,0.03912064805626869,1580609990.236185
|Point2d(x=0.595405, y=0.045467)|,|Point2d(x=0.601492, y=0.035782)|,0.5984484255313873,0.040624458342790604,1580609990.247268
|Point2d(x=0.591750, y=0.048672)|,|Point2d(x=0.599964, y=0.043613)|,0.5958569347858429,0.04614229500293732,1580609990.25837
|Point2d(x=0.593833, y=0.050219)|,|Point2d(x=0.592631, y=0.045489)|,0.5932323634624481,0.04785380885004997,1580609990.269719
|Point2d(x=0.593708, y=0.054283)|,|Point2d(x=0.597884, y=0.043237)|,0.5957960784435272,0.04875960387289524,1580609990.280706
|Point2d(x=0.593663, y=0.053153)|,|Point2d(x=0.601102, y=0.037914)|,0.5973822474479675,0.04553387127816677,1580609990.291322
|Point2d(x=0.592139, y=0.059664)|,|Point2d(x=0.602956, y=0.030095)|,0.5975475907325745,0.0448790080845356,1580609990.302618
|Point2d(x=0.588375, y=0.064459)|,|Point2d(x=0.595932, y=0.037459)|,0.5921535193920135,0.050959134474396706,1580609990.313719
|Point2d(x=0.587912, y=0.063155)|,|Point2d(x=0.594883, y=0.041465)|,0.5913975834846497,0.05230971612036228,1580609990.325042
|Point2d(x=0.590215, y=0.059701)|,|Point2d(x=0.596856, y=0.041119)|,0.5935355126857758,0.050409840419888496,1580609990.336219
|Point2d(x=0.586482, y=0.052590)|,|Point2d(x=0.602237, y=0.032731)|,0.5943593382835388,0.042660461738705635,1580609990.347345
|Point2d(x=0.586798, y=0.050430)|,|Point2d(x=0.599506, y=0.034772)|,0.5931519865989685,0.04260094091296196,1580609990.357917
|Point2d(x=0.588914, y=0.053445)|,|Point2d(x=0.599511, y=0.042442)|,0.5942128598690033,0.047943780198693275,1580609990.369721
|Point2d(x=0.593418, y=0.060817)|,|Point2d(x=0.597481, y=0.041976)|,0.5954495370388031,0.05139628238976002,1580609990.380288
|Point2d(x=0.591573, y=0.068308)|,|Point2d(x=0.595764, y=0.040029)|,0.593668520450592,0.054168570786714554,1580609990.391248
|Point2d(x=0.583013, y=0.058146)|,|Point2d(x=0.592064, y=0.036844)|,0.5875383913516998,0.04749530181288719,1580609990.402706
|Point2d(x=0.586008, y=0.053530)|,|Point2d(x=0.587549, y=0.043132)|,0.5867781341075897,0.048331303521990776,1580609990.413937
|Point2d(x=0.583846, y=0.051932)|,|Point2d(x=0.586965, y=0.043238)|,0.5854054689407349,0.04758506827056408,1580609990.424657
|Point2d(x=0.583976, y=0.055625)|,|Point2d(x=0.589300, y=0.040397)|,0.5866380333900452,0.04801127314567566,1580609990.436079
|Point2d(x=0.581392, y=0.054544)|,|Point2d(x=0.583627, y=0.032633)|,0.5825095474720001,0.04358861222863197,1580609990.446888
|Point2d(x=0.582757, y=0.052264)|,|Point2d(x=0.578730, y=0.034090)|,0.5807435512542725,0.04317711479961872,1580609990.458069
|Point2d(x=0.578535, y=0.047292)|,|Point2d(x=0.576466, y=0.038539)|,0.577500194311142,0.042915426194667816,1580609990.469553
|Point2d(x=0.583136, y=0.045017)|,|Point2d(x=0.574849, y=0.045628)|,0.5789923667907715,0.045322123914957047,1580609990.48068
|Point2d(x=0.582686, y=0.040959)|,|Point2d(x=0.573949, y=0.045366)|,0.5783177614212036,0.04316266253590584,1580609990.491037
|Point2d(x=0.581399, y=0.049587)|,|Point2d(x=0.573054, y=0.043327)|,0.5772268772125244,0.046457016840577126,1580609990.502837
|Point2d(x=0.577707, y=0.048348)|,|Point2d(x=0.574405, y=0.039490)|,0.5760563313961029,0.043919170275330544,1580609990.51377
|Point2d(x=0.576221, y=0.052410)|,|Point2d(x=0.577805, y=0.041500)|,0.5770130753517151,0.0469549186527729,1580609990.524247
|Point2d(x=0.580661, y=0.045118)|,|Point2d(x=0.578494, y=0.038726)|,0.5795772075653076,0.04192172922194004,1580609990.53602
|Point2d(x=0.580920, y=0.054574)|,|Point2d(x=0.582775, y=0.044109)|,0.5818474590778351,0.049341851845383644,1580609990.546931
|Point2d(x=0.581050, y=0.060976)|,|Point2d(x=0.579810, y=0.045635)|,0.5804297029972076,0.053305454552173615,1580609990.557662
|Point2d(x=0.577562, y=0.063102)|,|Point2d(x=0.580364, y=0.050278)|,0.57896289229393,0.05668961815536022,1580609990.569489
|Point2d(x=0.574697, y=0.059097)|,|Point2d(x=0.578314, y=0.056410)|,0.5765054821968079,0.05775344930589199,1580609990.580335
|Point2d(x=0.574635, y=0.052926)|,|Point2d(x=0.578619, y=0.055643)|,0.5766270458698273,0.05428428575396538,1580609990.591362
|Point2d(x=0.577559, y=0.050669)|,|Point2d(x=0.578991, y=0.055440)|,0.5782749652862549,0.05305447056889534,1580609990.60272
|Point2d(x=0.579748, y=0.049618)|,|Point2d(x=0.580031, y=0.048273)|,0.5798895955085754,0.04894515126943588,1580609990.613799
|Point2d(x=0.579981, y=0.054501)|,|Point2d(x=0.581598, y=0.047295)|,0.5807896852493286,0.05089801177382469,1580609990.624549
|Point2d(x=0.584114, y=0.052978)|,|Point2d(x=0.578835, y=0.052826)|,0.5814746022224426,0.05290193855762482,1580609990.636134
|Point2d(x=0.581146, y=0.056354)|,|Point2d(x=0.582711, y=0.060045)|,0.5819286704063416,0.05819942429661751,1580609990.647084
|Point2d(x=0.579655, y=0.056436)|,|Point2d(x=0.585526, y=0.060618)|,0.5825906991958618,0.05852676182985306,1580609990.657671
|Point2d(x=0.575121, y=0.054425)|,|Point2d(x=0.583138, y=0.062557)|,0.5791295766830444,0.058490922674536705,1580609990.669509
|Point2d(x=0.577776, y=0.051136)|,|Point2d(x=0.584403, y=0.046293)|,0.5810894072055817,0.0487145259976387,1580609990.68119
|Point2d(x=0.579006, y=0.051272)|,|Point2d(x=0.580508, y=0.040023)|,0.5797570943832397,0.04564799182116985,1580609990.690787
|Point2d(x=0.577615, y=0.053195)|,|Point2d(x=0.588088, y=0.029254)|,0.5828515291213989,0.041224698536098,1580609990.702547
|Point2d(x=0.572360, y=0.058129)|,|Point2d(x=0.583422, y=0.036864)|,0.5778911411762238,0.04749634303152561,1580609990.713568
|Point2d(x=0.571358, y=0.057723)|,|Point2d(x=0.584374, y=0.039160)|,0.5778656303882599,0.04844148829579353,1580609990.724402
|Point2d(x=0.574270, y=0.059132)|,|Point2d(x=0.579418, y=0.046624)|,0.5768440961837769,0.052877992391586304,1580609990.735897
|Point2d(x=0.581238, y=0.052890)|,|Point2d(x=0.576011, y=0.038807)|,0.5786246061325073,0.045848118141293526,1580609990.746773
|Point2d(x=0.580432, y=0.051594)|,|Point2d(x=0.575119, y=0.039231)|,0.5777757167816162,0.045412223786115646,1580609990.757334
|Point2d(x=0.582255, y=0.051304)|,|Point2d(x=0.578908, y=0.036959)|,0.5805816352367401,0.04413138888776302,1580609990.769406
|Point2d(x=0.578489, y=0.057613)|,|Point2d(x=0.574388, y=0.039500)|,0.5764384865760803,0.04855658672749996,1580609990.780729
|Point2d(x=0.580542, y=0.056690)|,|Point2d(x=0.575839, y=0.042382)|,0.5781904458999634,0.04953593946993351,1580609990.791029
|Point2d(x=0.580026, y=0.056761)|,|Point2d(x=0.575805, y=0.037795)|,0.577915370464325,0.047277938574552536,1580609990.802533
|Point2d(x=0.585791, y=0.056285)|,|Point2d(x=0.578626, y=0.050301)|,0.5822087526321411,0.05329293757677078,1580609990.813547
|Point2d(x=0.595725, y=0.089171)|,|Point2d(x=0.590073, y=0.075374)|,0.5928989946842194,0.08227238431572914,1580609990.8243
|Point2d(x=0.596487, y=0.116557)|,|Point2d(x=0.593517, y=0.085075)|,0.5950020551681519,0.10081634297966957,1580609990.836117
|Point2d(x=0.596848, y=0.133057)|,|Point2d(x=0.605067, y=0.100987)|,0.6009576916694641,0.11702223867177963,1580609990.846943
|Point2d(x=0.592416, y=0.135476)|,|Point2d(x=0.599857, y=0.101763)|,0.5961367189884186,0.11861962452530861,1580609990.857445
|Point2d(x=0.598151, y=0.140410)|,|Point2d(x=0.600533, y=0.101842)|,0.5993422567844391,0.12112627550959587,1580609990.86924
|Point2d(x=0.597964, y=0.147409)|,|Point2d(x=0.602019, y=0.109572)|,0.599991649389267,0.1284908764064312,1580609990.880311
|Point2d(x=0.599398, y=0.145419)|,|Point2d(x=0.602482, y=0.105088)|,0.6009400188922882,0.1252535954117775,1580609990.890811
|Point2d(x=0.593523, y=0.144336)|,|Point2d(x=0.599892, y=0.104148)|,0.596707671880722,0.12424216791987419,1580609990.903071
|Point2d(x=0.590884, y=0.141159)|,|Point2d(x=0.596817, y=0.097260)|,0.5938507318496704,0.11920963227748871,1580609990.913223
|Point2d(x=0.592415, y=0.142648)|,|Point2d(x=0.596842, y=0.104966)|,0.5946284830570221,0.1238068975508213,1580609990.924038
|Point2d(x=0.604061, y=0.141714)|,|Point2d(x=0.596268, y=0.103922)|,0.6001642346382141,0.12281813472509384,1580609990.935642
|Point2d(x=0.604967, y=0.142508)|,|Point2d(x=0.595527, y=0.106028)|,0.60024693608284,0.12426774576306343,1580609990.947193
|Point2d(x=0.603414, y=0.139477)|,|Point2d(x=0.593029, y=0.105051)|,0.5982217192649841,0.12226446345448494,1580609990.957353
|Point2d(x=0.597832, y=0.136038)|,|Point2d(x=0.595507, y=0.105702)|,0.5966696441173553,0.1208704300224781,1580609990.969428
|Point2d(x=0.595914, y=0.137602)|,|Point2d(x=0.595702, y=0.105492)|,0.5958080887794495,0.12154671549797058,1580609990.980266
|Point2d(x=0.595694, y=0.140296)|,|Point2d(x=0.597770, y=0.102431)|,0.596731960773468,0.12136366963386536,1580609990.9909
|Point2d(x=0.593727, y=0.140862)|,|Point2d(x=0.593137, y=0.102166)|,0.593431830406189,0.12151401862502098,1580609991.002475
|Point2d(x=0.591777, y=0.141311)|,|Point2d(x=0.600921, y=0.093546)|,0.5963493585586548,0.11742880940437317,1580609991.013357
|Point2d(x=0.592614, y=0.140153)|,|Point2d(x=0.600929, y=0.095028)|,0.5967715382575989,0.11759046092629433,1580609991.024365
|Point2d(x=0.599726, y=0.154310)|,|Point2d(x=0.596997, y=0.108426)|,0.5983617305755615,0.13136789202690125,1580609991.035827
|Point2d(x=0.596491, y=0.167866)|,|Point2d(x=0.593666, y=0.142350)|,0.5950785279273987,0.1551082655787468,1580609991.046831
|Point2d(x=0.599759, y=0.202498)|,|Point2d(x=0.591788, y=0.164298)|,0.595773845911026,0.18339814990758896,1580609991.057303
|Point2d(x=0.595261, y=0.208699)|,|Point2d(x=0.595539, y=0.161229)|,0.5954000651836395,0.18496380746364594,1580609991.069089
|Point2d(x=0.599737, y=0.206617)|,|Point2d(x=0.585720, y=0.156616)|,0.5927285850048065,0.1816168799996376,1580609991.079892
|Point2d(x=0.597147, y=0.202959)|,|Point2d(x=0.585783, y=0.151576)|,0.5914653241634369,0.17726707458496094,1580609991.090747
|Point2d(x=0.598132, y=0.205085)|,|Point2d(x=0.585331, y=0.161884)|,0.59173184633255,0.18348471820354462,1580609991.103364
|Point2d(x=0.601657, y=0.202248)|,|Point2d(x=0.599025, y=0.159290)|,0.6003411114215851,0.18076882511377335,1580609991.113475
|Point2d(x=0.601379, y=0.202178)|,|Point2d(x=0.598541, y=0.159759)|,0.5999599695205688,0.1809685006737709,1580609991.124094
|Point2d(x=0.601131, y=0.206008)|,|Point2d(x=0.601478, y=0.151958)|,0.6013045310974121,0.1789831966161728,1580609991.135759
|Point2d(x=0.601282, y=0.203993)|,|Point2d(x=0.587450, y=0.172577)|,0.5943662226200104,0.1882852241396904,1580609991.146534
|Point2d(x=0.604330, y=0.206839)|,|Point2d(x=0.587949, y=0.172393)|,0.5961394608020782,0.18961627781391144,1580609991.157475
|Point2d(x=0.605539, y=0.202886)|,|Point2d(x=0.590926, y=0.167034)|,0.5982322692871094,0.18495984375476837,1580609991.169049
